tipo,arquivo,classe,confianca,x1,y1,x2,y2,frame
imagem,Gnorimopsar chopi_236_0.jpg,Gnorimopsar chopi,0.6023932695388794,90,91,392,539,
imagem,Gnorimopsar chopi_621_0.jpg,Gnorimopsar chopi,0.990753173828125,86,88,548,408,
imagem,Gnorimopsar chopi_878_0.jpg,Gnorimopsar chopi,0.9739758968353271,88,92,549,511,
imagem,Gnorimopsar_chopi_168_0.jpg,Gnorimopsar chopi,0.9929214119911194,91,90,297,543,
imagem,Gnorimopsar_chopi_176_0.jpg,Gnorimopsar chopi,0.9688290357589722,88,91,543,533,
imagem,Gnorimopsar_chopi_221_0.jpg,Gnorimopsar chopi,0.9630343317985535,85,91,545,434,
imagem,Gnorimopsar_chopi_253_0.jpg,Gnorimopsar chopi,0.9816576242446899,91,94,552,406,
imagem,Gnorimopsar_chopi_260_0.jpg,Gnorimopsar chopi,0.9852550029754639,90,90,332,538,
imagem,Gnorimopsar_chopi_285_0.jpg,Gnorimopsar chopi,0.9678965210914612,87,91,550,487,
imagem,Gnorimopsar_chopi_297_0.jpg,Gnorimopsar chopi,0.9872990250587463,91,90,380,538,
imagem,Gnorimopsar_chopi_300_0.jpg,Gnorimopsar chopi,0.9918122291564941,92,88,319,547,
imagem,Gnorimopsar_chopi_49_0.jpg,Gnorimopsar chopi,0.9124191999435425,49,46,157,298,
imagem,Gnorimopsar_chopi_56_0.jpg,Gnorimopsar chopi,0.9744710326194763,85,90,550,456,
imagem,Gnorimopsar_chopi_85_0.jpg,Gnorimopsar chopi,0.9792669415473938,39,33,179,237,
imagem,Great Egret Egretta alba_549_0.jpg,Egretta alba,0.8871181607246399,55,59,364,313,
imagem,Great_Egret_Egretta_alba_127_0.jpg,Egretta alba,0.975459098815918,46,42,247,199,
imagem,Great_Egret_Egretta_alba_154_0.jpg,Egretta alba,0.9647205471992493,90,85,376,536,
imagem,Great_Egret_Egretta_alba_155_0.jpg,Egretta alba,0.9563286304473877,93,87,429,559,
imagem,Great_Egret_Egretta_alba_192_0.jpg,Egretta alba,0.6968998908996582,90,95,555,387,
imagem,Great_Egret_Egretta_alba_193_0.jpg,Egretta alba,0.8005158305168152,90,91,554,497,
imagem,Great_Egret_Egretta_alba_1_0.jpg,Egretta alba,0.9577850699424744,49,43,190,289,
imagem,Great_Egret_Egretta_alba_222_1.jpg,Egretta alba,0.8693850040435791,37,28,198,211,
imagem,Great_Egret_Egretta_alba_306_0.jpg,Egretta alba,0.9054181575775146,86,87,502,549,
imagem,Great_Egret_Egretta_alba_37_0.jpg,Egretta alba,0.918394923210144,94,91,549,456,
imagem,Great_Egret_Egretta_alba_89_0.jpg,Egretta alba,0.9656409621238708,58,57,203,372,
imagem,Guira_Cuckoo_Guira_guira_101_0.jpg,Guira guira,0.9624138474464417,69,52,332,152,
imagem,Guira_Cuckoo_Guira_guira_102_0.jpg,Guira guira,0.9797013998031616,86,96,550,489,
imagem,Guira_Cuckoo_Guira_guira_10_0.jpg,Guira guira,0.9468775391578674,90,90,474,547,
imagem,Guira_Cuckoo_Guira_guira_180_0.jpg,Guira guira,0.927528977394104,93,94,550,299,
imagem,Guira_Cuckoo_Guira_guira_182_0.jpg,Guira guira,0.8170084357261658,89,91,548,331,
imagem,Guira_Cuckoo_Guira_guira_198_0.jpg,Guira guira,0.9761511087417603,88,91,552,481,
imagem,Guira_Cuckoo_Guira_guira_229_0.jpg,Guira guira,0.9862668514251709,75,209,451,357,
imagem,Guira_Cuckoo_Guira_guira_229_0.jpg,Guira guira,0.9413209557533264,457,35,603,218,
imagem,Guira_Cuckoo_Guira_guira_22_0.jpg,Guira guira,0.9206274151802063,47,91,519,471,
imagem,Guira_Cuckoo_Guira_guira_242_0.jpg,Guira guira,0.9644162058830261,82,69,504,423,
imagem,Guira_Cuckoo_Guira_guira_300_0.jpg,Guira guira,0.9805570840835571,82,94,551,332,
imagem,Guira_Cuckoo_Guira_guira_324_0.jpg,Guira guira,0.9567130208015442,68,69,419,310,
imagem,Guira_Cuckoo_Guira_guira_333_0.jpg,Guira guira,0.7621220946311951,66,75,423,232,
imagem,Guira_Cuckoo_Guira_guira_352_0.jpg,Guira guira,0.9545654058456421,64,64,380,226,
imagem,Guira_Cuckoo_Guira_guira_367_0.jpg,Guira guira,0.9825053215026855,89,89,550,247,
imagem,Guira_Cuckoo_Guira_guira_374_0.jpg,Guira guira,0.9842913150787354,97,64,260,545,
imagem,Guira_Cuckoo_Guira_guira_72_0.jpg,Guira guira,0.9440624117851257,81,92,547,263,
imagem,Guira_Cuckoo_Guira_guira_90_0.jpg,Guira guira,0.7952391505241394,94,87,349,551,
imagem,Hemitriccus margaritaceiventer_274_0.jpg,Hemitriccus margaritaceiventer,0.7762054204940796,91,82,423,549,
imagem,Hemitriccus margaritaceiventer_799_0.jpg,Hemitriccus margaritaceiventer,0.9580152034759521,63,59,253,386,
imagem,Hemitriccus margaritaceiventer_818_0.jpg,Hemitriccus margaritaceiventer,0.9831962585449219,25,26,161,151,
imagem,Hemitriccus_margaritaceiventer_142_0.jpg,Hemitriccus margaritaceiventer,0.9928170442581177,84,81,458,483,
imagem,Hemitriccus_margaritaceiventer_153_0.jpg,Hemitriccus margaritaceiventer,0.9789724946022034,87,90,554,460,
imagem,Hemitriccus_margaritaceiventer_192_0.jpg,Hemitriccus margaritaceiventer,0.9844949841499329,95,88,508,557,
imagem,Hemitriccus_margaritaceiventer_194_0.jpg,Hemitriccus margaritaceiventer,0.8106076121330261,95,90,390,545,
imagem,Hemitriccus_margaritaceiventer_221_0.jpg,Hemitriccus margaritaceiventer,0.9756243228912354,73,75,315,455,
imagem,Hemitriccus_margaritaceiventer_24_0.jpg,Hemitriccus margaritaceiventer,0.9316897988319397,92,86,240,555,
imagem,Hemitriccus_margaritaceiventer_252_0.jpg,Hemitriccus margaritaceiventer,0.6918419003486633,93,86,364,546,
imagem,Hemitriccus_margaritaceiventer_269_0.jpg,Hemitriccus margaritaceiventer,0.9428923726081848,91,86,303,542,
imagem,Hemitriccus_margaritaceiventer_272_0.jpg,Hemitriccus margaritaceiventer,0.9761914014816284,83,93,554,542,
imagem,Hemitriccus_margaritaceiventer_287_0.jpg,Hemitriccus margaritaceiventer,0.981021523475647,90,89,261,544,
imagem,Hemitriccus_margaritaceiventer_42_0.jpg,Hemitriccus margaritaceiventer,0.9833032488822937,97,88,283,549,
imagem,Hemitriccus_margaritaceiventer_74_0.jpg,Hemitriccus margaritaceiventer,0.9789267182350159,54,50,209,327,
imagem,Hirundinea ferruginea_140_0.jpg,Hirundinea ferruginea,0.9852771162986755,91,87,401,542,
imagem,Hirundinea ferruginea_354_0.jpg,Hirundinea ferruginea,0.9788256287574768,76,83,488,468,
imagem,Hirundinea ferruginea_557_0.jpg,Hirundinea ferruginea,0.9839334487915039,55,57,353,336,
imagem,Hirundinea ferruginea_591_0.jpg,Hirundinea ferruginea,0.96882563829422,39,40,248,230,
imagem,Hirundinea ferruginea_778_0.jpg,Hirundinea ferruginea,0.9921735525131226,84,82,522,443,
imagem,Hirundinea_ferruginea_114_0.jpg,Hirundinea ferruginea,0.9602686166763306,93,94,405,554,
imagem,Hirundinea_ferruginea_141_0.jpg,Hirundinea ferruginea,0.9395036101341248,94,90,542,551,
imagem,Hirundinea_ferruginea_159_0.jpg,Hirundinea ferruginea,0.9808672070503235,73,66,407,412,
imagem,Hirundinea_ferruginea_203_0.jpg,Hirundinea ferruginea,0.9886733889579773,58,57,196,344,
imagem,Hirundinea_ferruginea_207_0.jpg,Hirundinea ferruginea,0.9858207702636719,67,58,213,387,
imagem,Hirundinea_ferruginea_218_0.jpg,Hirundinea ferruginea,0.9592180252075195,93,86,258,554,
imagem,Hirundinea_ferruginea_230_0.jpg,Hirundinea ferruginea,0.8454934358596802,42,49,278,211,
imagem,Hirundinea_ferruginea_23_0.jpg,Hirundinea ferruginea,0.9011975526809692,85,89,550,480,
imagem,Hirundinea_ferruginea_280_0.jpg,Hirundinea ferruginea,0.9811155796051025,94,88,455,551,
imagem,Hirundinea_ferruginea_83_0.jpg,Hirundinea ferruginea,0.9433841705322266,58,58,365,315,
imagem,Hirundinea_ferruginea_86_0.jpg,Hirundinea ferruginea,0.9128744602203369,89,87,502,558,
imagem,Icterus jamacaii_278_0.jpg,Icterus jamacaii,0.984394371509552,91,90,468,548,
imagem,Icterus jamacaii_412_0.jpg,Icterus jamacaii,0.9740738272666931,86,93,550,260,
imagem,Icterus jamacaii_512_0.jpg,Icterus jamacaii,0.9894340634346008,90,89,444,546,
imagem,Icterus jamacaii_544_0.jpg,Icterus jamacaii,0.9884090423583984,94,88,369,547,
imagem,Icterus jamacaii_925_0.jpg,Icterus jamacaii,0.9779390692710876,90,91,236,547,
imagem,Icterus_jamacaii_119_0.jpg,Icterus jamacaii,0.9704110622406006,85,83,465,517,
imagem,Icterus_jamacaii_143_0.jpg,Icterus jamacaii,0.9864253997802734,67,61,235,394,
imagem,Icterus_jamacaii_169_0.jpg,Icterus jamacaii,0.9447084069252014,91,87,393,553,
imagem,Icterus_jamacaii_191_0.jpg,Icterus jamacaii,0.9701793193817139,92,87,251,549,
imagem,Icterus_jamacaii_212_1.jpg,Icterus jamacaii,0.9759168028831482,72,74,208,429,
imagem,Icterus_jamacaii_214_0.jpg,Icterus jamacaii,0.9810778498649597,92,89,495,553,
imagem,Icterus_jamacaii_217_0.jpg,Icterus jamacaii,0.972653329372406,84,90,227,547,
imagem,Icterus_jamacaii_235_0.jpg,Icterus jamacaii,0.9878215193748474,91,93,551,528,
imagem,Icterus_jamacaii_314_0.jpg,Icterus jamacaii,0.9813823699951172,48,47,187,282,
imagem,Icterus_jamacaii_48_0.jpg,Icterus jamacaii,0.9529049396514893,56,51,302,325,
imagem,Icterus_jamacaii_85_0.jpg,Icterus jamacaii,0.985293984413147,89,97,505,551,
imagem,Knipolegus nigerrimus_197_0.jpg,Knipolegus nigerrimus,0.955966055393219,87,80,386,506,
imagem,Knipolegus nigerrimus_383_0.jpg,Knipolegus nigerrimus,0.9687345027923584,30,32,190,153,
imagem,Knipolegus nigerrimus_638_0.jpg,Knipolegus nigerrimus,0.9840478301048279,92,88,438,549,
imagem,Knipolegus nigerrimus_869_0.jpg,Knipolegus nigerrimus,0.9455069899559021,90,92,550,433,
imagem,Knipolegus_nigerrimus_103_0.jpg,Knipolegus nigerrimus,0.9782740473747253,93,90,468,552,
imagem,Knipolegus_nigerrimus_138_1.jpg,Knipolegus nigerrimus,0.966520369052887,43,37,173,233,
imagem,Knipolegus_nigerrimus_145_0.jpg,Knipolegus nigerrimus,0.9043471813201904,93,92,250,548,
imagem,Knipolegus_nigerrimus_185_0.jpg,Knipolegus nigerrimus,0.9818823933601379,85,90,539,425,
imagem,Knipolegus_nigerrimus_194_0.jpg,Knipolegus nigerrimus,0.9761320948600769,93,91,458,555,
imagem,Knipolegus_nigerrimus_251_0.jpg,Knipolegus nigerrimus,0.41958194971084595,91,89,474,547,
imagem,Knipolegus_nigerrimus_303_0.jpg,Knipolegus nigerrimus,0.9783383011817932,93,89,380,553,
imagem,Knipolegus_nigerrimus_307_0.jpg,Knipolegus nigerrimus,0.9818828105926514,89,87,477,544,
imagem,Knipolegus_nigerrimus_309_0.jpg,Knipolegus nigerrimus,0.9537829756736755,92,91,474,551,
imagem,Knipolegus_nigerrimus_317_0.jpg,Knipolegus nigerrimus,0.9874481558799744,92,88,318,550,
imagem,Knipolegus_nigerrimus_56_0.jpg,Knipolegus nigerrimus,0.9719646573066711,76,75,333,457,
imagem,Knipolegus_nigerrimus_80_0.jpg,Knipolegus nigerrimus,0.581527054309845,88,92,553,327,
imagem,Limpkin Aramus guarauna_829_0.jpg,Aramus guarauna,0.9808339476585388,86,92,543,513,
imagem,Limpkin_Aramus_guarauna_0_0.jpg,Aramus guarauna,0.9268810153007507,92,89,377,550,
imagem,Limpkin_Aramus_guarauna_108_0.jpg,Aramus guarauna,0.9906622767448425,92,91,552,384,
imagem,Limpkin_Aramus_guarauna_129_0.jpg,Aramus guarauna,0.9727789163589478,88,88,556,493,
imagem,Limpkin_Aramus_guarauna_138_0.jpg,Aramus guarauna,0.9871941208839417,86,91,548,329,
imagem,Limpkin_Aramus_guarauna_144_0.jpg,Aramus guarauna,0.9693741202354431,92,91,551,372,
imagem,Limpkin_Aramus_guarauna_150_0.jpg,Aramus guarauna,0.9854737520217896,94,91,371,556,
imagem,Limpkin_Aramus_guarauna_20_0.jpg,Aramus guarauna,0.7439644932746887,92,91,546,449,
imagem,Limpkin_Aramus_guarauna_253_0.jpg,Aramus guarauna,0.9599745273590088,90,88,493,550,
imagem,Limpkin_Aramus_guarauna_256_0.jpg,Aramus guarauna,0.9746081233024597,89,90,550,390,
imagem,Limpkin_Aramus_guarauna_257_0.jpg,Aramus guarauna,0.9810333251953125,87,94,544,346,
imagem,Limpkin_Aramus_guarauna_262_0.jpg,Aramus guarauna,0.9726446866989136,91,89,549,489,
imagem,Limpkin_Aramus_guarauna_27_0.jpg,Aramus guarauna,0.9791079163551331,90,89,458,534,
imagem,Limpkin_Aramus_guarauna_290_0.jpg,Aramus guarauna,0.9722651839256287,40,44,256,216,
imagem,Limpkin_Aramus_guarauna_2_0.jpg,Aramus guarauna,0.9832333922386169,87,90,549,481,
imagem,Limpkin_Aramus_guarauna_5_0.jpg,Aramus guarauna,0.9725537896156311,90,94,551,514,
imagem,Limpkin_Aramus_guarauna_81_0.jpg,Aramus guarauna,0.9726285338401794,94,91,334,561,
imagem,Megarynchus pitangua_370_0.jpg,Megarynchus pitangua,0.9874769449234009,81,79,353,483,
imagem,Megarynchus pitangua_715_0.jpg,Megarynchus pitangua,0.9697446227073669,88,93,557,478,
imagem,Megarynchus_pitangua_106_0.jpg,Megarynchus pitangua,0.9830780625343323,94,85,453,551,
imagem,Megarynchus_pitangua_117_0.jpg,Megarynchus pitangua,0.8241370916366577,93,90,474,554,
imagem,Megarynchus_pitangua_132_0.jpg,Megarynchus pitangua,0.9969322681427002,90,86,418,551,
imagem,Megarynchus_pitangua_171_0.jpg,Megarynchus pitangua,0.856663703918457,95,89,301,549,
imagem,Megarynchus_pitangua_204_0.jpg,Pitangus sulphuratus,0.7120431661605835,90,95,555,448,
imagem,Megarynchus_pitangua_204_0.jpg,Megarynchus pitangua,0.7454959154129028,92,93,551,448,
imagem,Megarynchus_pitangua_222_0.jpg,Megarynchus pitangua,0.985925018787384,90,88,479,547,
imagem,Megarynchus_pitangua_244_0.jpg,Megarynchus pitangua,0.9840269088745117,90,87,427,545,
imagem,Megarynchus_pitangua_262_0.jpg,Megarynchus pitangua,0.9622100591659546,92,89,551,516,
imagem,Megarynchus_pitangua_42_0.jpg,Megarynchus pitangua,0.9792503118515015,8,56,296,193,
imagem,Megarynchus_pitangua_52_0.jpg,Megarynchus pitangua,0.9780294895172119,72,70,310,417,
imagem,Megarynchus_pitangua_84_0.jpg,Megarynchus pitangua,0.9452772736549377,68,72,285,434,
imagem,Megarynchus_pitangua_8_0.jpg,Megarynchus pitangua,0.962657630443573,92,86,498,545,
imagem,Milvago chimachima_645_0.jpg,Milvago chimachima,0.6971216201782227,69,64,429,323,
imagem,Milvago chimachima_768_0.jpg,Milvago chimachima,0.6432041525840759,87,90,550,527,
imagem,Milvago chimachima_798_0.jpg,Milvago chimachima,0.7477667331695557,78,77,475,319,
imagem,Milvago_chimachima_136_0.jpg,Milvago chimachima,0.9005910754203796,41,34,220,237,
imagem,Milvago_chimachima_151_0.jpg,Milvago chimachima,0.9867178201675415,86,74,286,499,
imagem,Milvago_chimachima_159_0.jpg,Milvago chimachima,0.9624527096748352,91,88,364,545,
imagem,Milvago_chimachima_182_0.jpg,Milvago chimachima,0.8456569910049438,83,86,449,514,
imagem,Milvago_chimachima_274_0.jpg,Milvago chimachima,0.9965025186538696,92,91,360,547,
imagem,Milvago_chimachima_287_0.jpg,Milvago chimachima,0.994166374206543,92,92,488,549,
imagem,Milvago_chimachima_293_0.jpg,Milvago chimachima,0.7297850251197815,70,73,472,366,
imagem,Milvago_chimachima_317_0.jpg,Milvago chimachima,0.9899807572364807,87,91,554,327,
imagem,Milvago_chimachima_319_0.jpg,Milvago chimachima,0.9401973485946655,92,92,500,546,
imagem,Muscovy Duck Cairina moschata_228_0.jpg,Cairina moschata,0.9278177618980408,76,91,550,360,
imagem,Muscovy Duck Cairina moschata_463_0.jpg,Cairina moschata,0.9758889675140381,96,90,552,372,
imagem,Muscovy Duck Cairina moschata_69_0.jpg,Cairina moschata,0.9853464365005493,91,91,412,548,
imagem,Muscovy Duck Cairina moschata_781_0.jpg,Cairina moschata,0.9870791435241699,86,89,552,338,
imagem,Muscovy_Duck_Cairina_moschata_123_1.jpg,Cairina moschata,0.9139485359191895,74,69,562,376,
imagem,Muscovy_Duck_Cairina_moschata_146_0.jpg,Cairina moschata,0.9750385880470276,93,88,547,334,
imagem,Muscovy_Duck_Cairina_moschata_149_0.jpg,Cairina moschata,0.9330840110778809,23,26,152,105,
imagem,Muscovy_Duck_Cairina_moschata_14_0.jpg,Cairina moschata,0.7594902515411377,173,48,441,325,
imagem,Muscovy_Duck_Cairina_moschata_14_0.jpg,Cairina moschata,0.7354980111122131,72,289,422,571,
imagem,Muscovy_Duck_Cairina_moschata_161_0.jpg,Cairina moschata,0.9705860018730164,89,91,549,400,
imagem,Muscovy_Duck_Cairina_moschata_174_0.jpg,Cairina moschata,0.9888018369674683,91,89,314,547,
imagem,Muscovy_Duck_Cairina_moschata_206_2.jpg,Cairina moschata,0.9824622869491577,41,44,265,161,
imagem,Muscovy_Duck_Cairina_moschata_219_0.jpg,Cairina moschata,0.9494187235832214,94,90,548,461,
imagem,Muscovy_Duck_Cairina_moschata_224_0.jpg,Cairina moschata,0.9665279388427734,86,89,557,346,
imagem,Muscovy_Duck_Cairina_moschata_267_0.jpg,Cairina moschata,0.9533400535583496,93,88,387,554,
imagem,Muscovy_Duck_Cairina_moschata_287_0.jpg,Cairina moschata,0.9611042141914368,87,92,548,264,
imagem,Muscovy_Duck_Cairina_moschata_306_0.jpg,Cairina moschata,0.9854722619056702,93,91,541,303,
imagem,Muscovy_Duck_Cairina_moschata_310_0.jpg,Cairina moschata,0.9065859317779541,94,87,418,557,
imagem,Muscovy_Duck_Cairina_moschata_346_0.jpg,Cairina moschata,0.9844411611557007,45,50,287,226,
imagem,Myiodynastes maculatus_238_0.jpg,Myiodynastes maculatus,0.964708149433136,67,66,344,402,
imagem,Myiodynastes maculatus_349_0.jpg,Myiodynastes maculatus,0.9721883535385132,92,86,500,553,
imagem,Myiodynastes maculatus_409_0.jpg,Myiodynastes maculatus,0.9671111702919006,91,91,301,549,
imagem,Myiodynastes maculatus_559_0.jpg,Myiodynastes maculatus,0.9808369278907776,91,87,362,552,
imagem,Myiodynastes_maculatus_154_0.jpg,Myiodynastes maculatus,0.9645655751228333,86,91,558,401,
imagem,Myiodynastes_maculatus_20_0.jpg,Myiodynastes maculatus,0.9816465973854065,96,86,252,552,
imagem,Myiodynastes_maculatus_22_0.jpg,Myiodynastes maculatus,0.9013128876686096,94,82,322,548,
imagem,Myiodynastes_maculatus_231_0.jpg,Myiodynastes maculatus,0.9633468985557556,84,89,551,340,
imagem,Myiodynastes_maculatus_251_0.jpg,Myiodynastes maculatus,0.9798300266265869,92,95,551,367,
imagem,Myiodynastes_maculatus_50_0.jpg,Myiodynastes maculatus,0.9646407961845398,82,90,554,478,
imagem,Myiodynastes_maculatus_65_0.jpg,Myiodynastes maculatus,0.9811787009239197,46,45,217,265,
imagem,Myiodynastes_maculatus_89_0.jpg,Myiodynastes maculatus,0.9773980975151062,61,61,196,377,
imagem,Myiodynastes_maculatus_90_0.jpg,Myiodynastes maculatus,0.9832212924957275,92,94,406,552,
imagem,Myiodynastes_maculatus_94_0.jpg,Myiodynastes maculatus,0.9546376466751099,142,310,281,589,
imagem,Myiodynastes_maculatus_94_0.jpg,Myiodynastes maculatus,0.6108169555664062,50,45,303,270,
imagem,Ortalis guttata_30_0.jpg,Ortalis guttata,0.9619077444076538,92,89,526,539,
imagem,Ortalis guttata_812_0.jpg,Ortalis guttata,0.9761886596679688,90,93,501,550,
imagem,Ortalis guttata_842_0.jpg,Ortalis guttata,0.9899328947067261,68,66,384,408,
imagem,Ortalis guttata_952_0.jpg,Ortalis guttata,0.9800975918769836,94,92,445,558,
imagem,Ortalis_guttata_109_0.jpg,Ortalis guttata,0.9760870337486267,81,85,501,268,
imagem,Ortalis_guttata_132_0.jpg,Ortalis guttata,0.9028877019882202,90,90,366,532,
imagem,Ortalis_guttata_132_0.jpg,Ortalis guttata,0.8714808225631714,231,225,523,549,
imagem,Ortalis_guttata_170_0.jpg,Ortalis guttata,0.9781140089035034,90,93,550,486,
imagem,Ortalis_guttata_192_0.jpg,Ortalis guttata,0.977386474609375,91,85,388,546,
imagem,Ortalis_guttata_212_0.jpg,Ortalis guttata,0.9858099818229675,90,89,243,545,
imagem,Ortalis_guttata_243_0.jpg,Ortalis guttata,0.9781554341316223,93,89,549,502,
imagem,Ortalis_guttata_286_0.jpg,Ortalis guttata,0.9531001448631287,88,92,551,327,
imagem,Ortalis_guttata_296_0.jpg,Ortalis guttata,0.8154796957969666,95,88,530,543,
imagem,Ortalis_guttata_34_0.jpg,Ortalis guttata,0.9892871379852295,87,90,546,509,
imagem,Ortalis_guttata_56_2.jpg,Ortalis guttata,0.9594473838806152,64,72,361,421,
imagem,Ortalis_guttata_87_0.jpg,Ortalis guttata,0.9855764508247375,76,92,543,381,
imagem,Ortalis_guttata_88_0.jpg,Ortalis guttata,0.9808339476585388,91,87,496,549,
imagem,Osprey Pandion haliaetus_138_0.jpg,Pandion haliaetus,0.87110435962677,86,92,551,243,
imagem,Osprey Pandion haliaetus_850_0.jpg,Pandion haliaetus,0.9856376051902771,69,67,416,271,
imagem,Osprey_Pandion_haliaetus_111_0.jpg,Pandion haliaetus,0.9832749962806702,86,82,285,502,
imagem,Osprey_Pandion_haliaetus_119_0.jpg,Pandion haliaetus,0.9014409780502319,91,90,251,550,
imagem,Osprey_Pandion_haliaetus_128_0.jpg,Pandion haliaetus,0.9741763472557068,64,65,311,380,
imagem,Osprey_Pandion_haliaetus_159_0.jpg,Pandion haliaetus,0.9098338484764099,82,85,505,301,
imagem,Osprey_Pandion_haliaetus_18_0.jpg,Pandion haliaetus,0.9735862612724304,86,88,546,402,
imagem,Osprey_Pandion_haliaetus_19_0.jpg,Pandion haliaetus,0.9741933941841125,92,91,515,548,
imagem,Osprey_Pandion_haliaetus_20_0.jpg,Pandion haliaetus,0.9565949440002441,93,85,378,550,
imagem,Osprey_Pandion_haliaetus_284_0.jpg,Pandion haliaetus,0.9860286116600037,90,91,549,270,
imagem,Osprey_Pandion_haliaetus_296_0.jpg,Pandion haliaetus,0.8802834153175354,95,86,410,548,
imagem,Osprey_Pandion_haliaetus_301_0.jpg,Pandion haliaetus,0.9719744324684143,92,90,386,554,
imagem,Osprey_Pandion_haliaetus_302_0.jpg,Pandion haliaetus,0.8533561825752258,73,76,433,429,
imagem,Osprey_Pandion_haliaetus_308_0.jpg,Pandion haliaetus,0.9827102422714233,93,90,555,335,
imagem,Osprey_Pandion_haliaetus_352_0.jpg,Pandion haliaetus,0.9881533980369568,90,90,437,549,
imagem,Osprey_Pandion_haliaetus_61_0.jpg,Pandion haliaetus,0.764502227306366,87,91,547,269,
imagem,Osprey_Pandion_haliaetus_90_0.jpg,Pandion haliaetus,0.8537583947181702,95,90,273,554,
imagem,Paroaria dominicana_48_0.jpg,Paroaria dominicana,0.9867880344390869,47,50,302,248,
imagem,Paroaria dominicana_538_0.jpg,Paroaria dominicana,0.9893414974212646,89,91,418,545,
imagem,Paroaria dominicana_657_0.jpg,Paroaria dominicana,0.978557288646698,210,80,561,478,
imagem,Paroaria dominicana_657_0.jpg,Paroaria dominicana,0.7728211283683777,74,85,252,478,
imagem,Paroaria_dominicana_115_0.jpg,Paroaria dominicana,0.9894750118255615,92,88,379,550,
imagem,Paroaria_dominicana_11_0.jpg,Paroaria dominicana,0.9850544929504395,91,92,552,359,
imagem,Paroaria_dominicana_132_0.jpg,Paroaria dominicana,0.9625271558761597,89,90,553,435,
imagem,Paroaria_dominicana_150_0.jpg,Paroaria dominicana,0.9323747158050537,41,46,301,179,
imagem,Paroaria_dominicana_183_0.jpg,Paroaria dominicana,0.8702465891838074,93,86,305,550,
imagem,Paroaria_dominicana_191_0.jpg,Paroaria dominicana,0.9797616004943848,76,78,460,288,
imagem,Paroaria_dominicana_192_0.jpg,Euphonia chlorotica,0.645954966545105,76,80,493,325,
imagem,Paroaria_dominicana_227_0.jpg,Paroaria dominicana,0.9898936152458191,85,92,550,399,
imagem,Paroaria_dominicana_321_0.jpg,Paroaria dominicana,0.5830823183059692,46,46,287,207,
imagem,Paroaria_dominicana_353_0.jpg,Paroaria dominicana,0.9816416501998901,94,89,302,550,
imagem,Paroaria_dominicana_357_0.jpg,Paroaria dominicana,0.9556525349617004,160,63,497,307,
imagem,Paroaria_dominicana_357_0.jpg,Paroaria dominicana,0.9397639036178589,86,330,496,558,
imagem,Paroaria_dominicana_362_1.jpg,Paroaria dominicana,0.8196331858634949,26,29,174,181,
imagem,Paroaria_dominicana_363_1.jpg,Paroaria dominicana,0.9239447712898254,59,61,365,348,
imagem,Paroaria_dominicana_55_0.jpg,Paroaria dominicana,0.980434000492096,54,51,271,319,
imagem,Paroaria_dominicana_58_0.jpg,Paroaria dominicana,0.9844404458999634,51,49,260,300,
imagem,Paroaria_dominicana_6_0.jpg,Paroaria dominicana,0.6851311922073364,24,28,161,136,
imagem,Paroaria_dominicana_71_1.jpg,Paroaria dominicana,0.9415735006332397,26,28,90,170,
imagem,Paroaria_dominicana_77_0.jpg,Paroaria dominicana,0.9842599034309387,95,89,389,555,
imagem,Paroaria_dominicana_92_0.jpg,Paroaria dominicana,0.9933579564094543,91,88,469,550,
imagem,Passer_domesticus_103_0.jpg,Passer domesticus,0.956633448600769,95,89,550,385,
imagem,Passer_domesticus_109_1.jpg,Passer domesticus,0.9323965907096863,40,44,280,168,
imagem,Passer_domesticus_11_4.jpg,Passer domesticus,0.9366940855979919,13,22,122,143,
imagem,Passer_domesticus_147_0.jpg,Passer domesticus,0.9755004048347473,89,91,550,442,
imagem,Passer_domesticus_158_0.jpg,Passer domesticus,0.906736433506012,43,51,298,274,
imagem,Passer_domesticus_165_0.jpg,Passer domesticus,0.9771010279655457,76,76,473,395,
imagem,Passer_domesticus_193_0.jpg,Passer domesticus,0.7884449362754822,92,82,553,489,
imagem,Passer_domesticus_214_0.jpg,Passer domesticus,0.9767224192619324,89,92,561,459,
imagem,Passer_domesticus_220_0.jpg,Passer domesticus,0.8819786310195923,41,47,273,152,
imagem,Passer_domesticus_247_0.jpg,Passer domesticus,0.7515208721160889,91,88,367,551,
imagem,Passer_domesticus_291_0.jpg,Passer domesticus,0.9649775624275208,88,90,552,374,
imagem,Passer_domesticus_60_0.jpg,Passer domesticus,0.9168787598609924,86,94,550,326,
imagem,Passer_domesticus_74_0.jpg,Passer domesticus,0.9502683877944946,88,89,555,500,
imagem,Passer_domesticus_95_0.jpg,Passer domesticus,0.401918888092041,11,16,87,79,
imagem,Passer_domesticus_96_1.jpg,Passer domesticus,0.7993172407150269,139,45,222,115,
imagem,Passer_domesticus_96_1.jpg,Passer domesticus,0.6198418736457825,25,17,131,97,
imagem,Passer_domesticus_96_2.jpg,Passer domesticus,0.9375178813934326,16,13,67,89,
imagem,Peregrine Falcon Falco peregrinus_316_0.jpg,Falco peregrinus,0.9095728993415833,85,92,549,244,
imagem,Peregrine Falcon Falco peregrinus_929_0.jpg,Falco peregrinus,0.6059969067573547,94,89,389,548,
